year,school_name,major_code,major_name,college,planned_enrollment,retest_count,admitted_count,retest_ratio,retest_max_score,retest_min_score,retest_avg_score,retest_politics_avg,retest_english_subject,retest_english_avg,retest_math_subject,retest_math_avg,retest_prof_subject,retest_prof_avg,admitted_max_score,admitted_min_score,admitted_avg_score,admitted_politics_avg,admitted_english_subject,admitted_english_avg,admitted_math_subject,admitted_math_avg,admitted_prof_subject,admitted_prof_avg
2026,华北电力大学（保定）,081100,控制科学与工程,009 自动化系,55,83,55,1.51,421.0,294.0,329.0,59.1,201英语一,64.2,301数学一,105.9,841自动控制理论,99.9,421.0,305.0,340.9,,201英语一,,301数学一,,841自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,华北电力大学（保定）,085406,控制工程,009 自动化系,112,168,112,1.5,447.0,265.0,364.0,59.2,204英语二,77.3,302数学二,126.7,841自动控制理论,100.8,447.0,266.0,373.4,,204英语二,,302数学二,,841自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国石油大学（北京）,081100,控制科学与工程,008 人工智能学院,14,16,16,1.0,388.0,270.0,327.4,58.6,201英语一,58.2,301数学一,97.8,854自动控制理论,112.8,388.0,270.0,327.4,,201英语一,,301数学一,,854自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国石油大学（北京）,085406,控制工程,008 人工智能学院,13,17,12,1.42,429.0,385.0,400.6,59.8,204英语二,76.8,302数学二,132.5,854自动控制理论,131.6,429.0,389.0,406.8,,204英语二,,302数学二,,854自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国石油大学（北京）,085406,控制工程,031 克拉玛依工学院,3,5,4,1.25,381.0,269.0,300.2,55.2,204英语二,66.2,302数学二,90.4,854自动控制理论,88.4,381.0,278.0,308.0,,204英语二,,302数学二,,854自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,福州大学,081100,控制科学与工程,001 电气工程与自动化学院,12,27,22,1.23,383.0,300.0,343.8,,201英语一,,301数学一,,812自动控制理论,,383.0,320.0,349.1,,201英语一,,301数学一,,812自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,福州大学,085406,控制工程,001 电气工程与自动化学院,24,67,56,1.2,437.0,255.0,391.8,,204英语二,,302数学二,,812自动控制理论,,437.0,255.0,394.0,,204英语二,,302数学二,,812自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,福州大学,085406,控制工程,085 先进制造学院(海西联培),15,21,16,1.2,421.0,305.0,329.42,,204英语二,,302数学二,,812自动控制理论,,421.0,320.0,336.7,,204英语二,,302数学二,,812自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京理工大学,081100,控制科学与工程,110 自动化学院,27,52,40,1.3,421.0,340.0,366.0,64.0,201英语一,70.0,301数学一,124.0,873自动控制理论,113.0,421.0,340.0,371.4,,201英语一,,301数学一,,873自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京理工大学,085406,控制工程,110 自动化学院,88,196,124,1.56,427.0,295.0,380.5,64.0,204英语二,78.0,302数学二,129.0,873自动控制理论,108.0,427.0,299.0,386.2,,204英语二,,302数学二,,873自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京理工大学,086100,交通运输,110 自动化学院,9,11,9,1.22,367.0,305.0,338.0,61.8,204英语二,76.0,302数学二,114.5,873自动控制理论,85.9,367.0,305.0,343.0,,204英语二,,302数学二,,873自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江南大学,085510,机器人工程,039 智能制造学院,9,15,9,1.67,404.5,389.0,404.5,,204英语二,,302数学二,,807自动控制原理,,434.0,389.0,403.9,,204英语二,,302数学二,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江南大学,085406,控制工程,019 物联网工程学院,55,79,57,1.39,447.0,399.0,416.4,,204英语二,,302数学二,,807自动控制原理,,447.0,400.0,419.4,,204英语二,,302数学二,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江南大学,080800,电气工程,019 物联网工程学院,8,10,8,1.25,406.0,269.0,341.0,,201英语一,,301数学一,,807自动控制原理,,406.0,301.0,353.8,,201英语一,,301数学一,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江南大学,085801,电气工程,019 物联网工程学院,22,29,21,1.26,437.0,390.0,407.0,,204英语二,,302数学二,,807自动控制原理,,437.0,390.0,411.0,,204英语二,,302数学二,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,江南大学,081100,控制科学与工程,019 物联网工程学院,27,34,27,1.375,422.0,355.0,381.4,,201英语一,,301数学一,,807自动控制原理,,422.0,361.0,385.9,,201英语一,,301数学一,,807自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国石油大学（华东）,081100,控制科学与工程,005 控制科学与工程学院,13,16,13,1.23,436.0,352.0,378.9,56.6,201英语一,66.3,301数学一,120.5,829自动控制理论,135.6,436.0,352.0,382.3,,201英语一,,301数学一,,829自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国石油大学（华东）,085406,控制工程,005 控制科学与工程学院,25,32,25,1.28,418.0,376.0,393.6,54.5,204英语二,76.2,302数学二,131.0,829自动控制理论,131.9,418.0,376.0,395.9,,204英语二,,302数学二,,829自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安电子科技大学,080800,电气工程,004 机电工程学院,5,10,7,1.43,383.0,301.0,338.1,63.4,201英语一,66.3,301数学一,117.1,843自动控制原理,90.4,383.0,323.0,350.4,,201英语一,,301数学一,,843自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安电子科技大学,081100,控制科学与工程,004 机电工程学院,18,33,21,1.57,414.0,355.0,374.7,60.3,201英语一,57.5,301数学一,115.9,843自动控制原理,100.1,414.0,355.0,381.0,,201英语一,,301数学一,,843自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安电子科技大学,085406,控制工程,004 机电工程学院,18,27,18,1.5,391.0,355.0,370.3,64.0,201英语一,67.7,301数学一,124.7,843自动控制原理,113.9,391.0,360.0,370.8,,201英语一,,301数学一,,843自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,长安大学,081100,控制科学与工程,005 电子与控制工程学院,14,21,16,1.31,399.0,349.0,366.0,63.1,201英语一或202俄语或203日语,62.4,301数学一,112.0,812自动控制理论,128.4,399.0,352.0,369.9,,201英语一或202俄语或203日语,,301数学一,,812自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,长安大学,085406,控制工程,005 电子与控制工程学院,62,86,66,1.31,419.0,355.0,380.2,62.8,202俄语或203日语或204英语二,71.9,302数学二,122.2,812自动控制理论,123.2,419.0,355.0,385.3,,202俄语或203日语或204英语二,,302数学二,,812自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,长安大学,082300,交通运输工程,005 电子与控制工程学院,8,7,6,1.17,361.0,273.0,327.7,62.7,201英语一或202俄语或203日语,57.0,301数学一,101.0,812自动控制理论,107.0,361.0,273.0,328.3,,201英语一或202俄语或203日语,,301数学一,,812自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,长安大学,086100,交通运输,005 电子与控制工程学院,28,35,27,1.3,417.0,278.0,349.7,61.8,202俄语或203日语或204英语二,69.5,302数学二,104.2,812自动控制理论,114.1,417.0,330.0,366.3,,202俄语或203日语或204英语二,,302数学二,,812自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,长安大学,085403,集成电路工程,005 电子与控制工程学院,7,2,2,1.0,386.0,362.0,374.0,,202俄语或203日语或204英语二,,302数学二,,812自动控制理论,,,,,,202俄语或203日语或204英语二,,302数学二,,812自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,郑州大学,081100,控制科学与工程,085 电气与信息工程学院,21,26,23,1.13,402.0,338.0,361.5,,201英语一,,301数学一,,832自动控制理论,,,,,,201英语一,,301数学一,,832自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,郑州大学,085406,控制工程,085 电气与信息工程学院,53,70,58,1.206,439.0,374.0,397.3,,204英语二,,302数学二,,832自动控制理论,,,,,,204英语二,,302数学二,,832自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国矿业大学（徐州）,081100,控制科学与工程,006 信息与控制工程学院,12,20,12,1.67,381.0,331.0,349.6,65.0,201英语一,58.0,301数学一,106.0,868自动控制原理,109.0,381.0,332.0,356.4,,201英语一,,301数学一,,868自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国矿业大学（徐州）,085406,控制工程,006 信息与控制工程学院,37,67,44,1.52,396.0,212.0,349.0,63.3,204英语二,79.2,302数学二,136.3,868自动控制原理,125.3,396.0,212.0,359.0,,204英语二,,302数学二,,868自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京化工大学,081100,控制科学与工程,004 信息科学与技术学院,35,45,35,1.239,414.0,280.0,342.3,57.6,201英语一,62.3,301数学一,107.4,841自动控制原理,114.9,414.0,280.0,345.0,,201英语一,,301数学一,,841自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京化工大学,085406,控制工程,004 信息科学与技术学院,34,46,34,1.35,404.0,300.0,347.3,56.7,204英语二,72.8,301数学一,104.8,841自动控制原理,113.0,404.0,311.0,357.2,,204英语二,,301数学一,,841自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,北京林业大学,085400,电子信息,003 工学院,24,64,47,1.36,377.0,291.0,326.9,,201英语一,,301数学一,,855自动控制原理,,377.0,299.0,336.9,,201英语一,,301数学一,,855自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,太原理工大学,081100,控制科学与工程,003 电气与动力工程学院、煤电清洁智能控制教育部重点实验室,8,7,6,1.17,373.0,296.0,335.9,61.6,201英语一,67.9,301数学一,88.9,830自动控制理论,117.6,373.0,311.0,342.5,,201英语一,,301数学一,,830自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,太原理工大学,085406,控制工程,003 电气与动力工程学院、煤电清洁智能控制教育部重点实验室,21,51,38,1.34,417.0,370.0,387.7,60.2,204英语二,72.6,301数学二,127.0,830自动控制理论,127.9,417.0,370.0,391.4,,204英语二,,301数学二,,830自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京航空航天大学,081100,控制科学与工程,003 自动化学院,39,60,41,1.46,418.0,362.0,377.7,65.3,201英语一,70.8,301数学一,125.5,820自动控制原理,116.2,418.0,362.0,380.0,,201英语一,,301数学一,,820自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京航空航天大学,082600,兵器科学与技术,003 自动化学院,15,24,15,1.6,395.0,290.0,325.7,61.8,201英语一,61.8,301数学一,95.9,820自动控制原理,106.2,395.0,292.0,334.9,,201英语一,,301数学一,,820自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京航空航天大学,085406,控制工程,003 自动化学院,64,101,68,1.49,418.0,318.0,379.8,63.82,201英语一,60.12,302数学二,132.6,820自动控制原理,113.0,418.0,318.0,383.4,,201英语一,,302数学二,,820自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京航空航天大学,0802J2,航天仿生科学与技术,005 机电学院,1,1,1,1.0,,,,,201英语一,,301数学一,,820自动控制原理,,,,,,201英语一,,301数学一,,820自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京航空航天大学,081100,控制科学与工程,015 航天学院,19,25,19,1.32,399.0,267.0,326.6,62.7,201英语一,60.0,301数学一,92.2,879电子技术基础,111.6,399.0,267.0,334.1,,201英语一,,301数学一,,879电子技术基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京航空航天大学,085400,电子信息01航天光电信息,015 航天学院,37,44,37,1.19,411.0,264.0,341.2,61.3,201英语一,61.2,302数学二,103.9,879电子技术基础,114.8,411.0,273.0,345.0,,201英语一,,302数学二,,879电子技术基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京航空航天大学,085400,电子信息02飞行器导航制导与控制,015 航天学院,32,44,32,1.38,418.0,281.0,348.2,61.6,201英语一,62.1,302数学二,108.6,879电子技术基础,115.9,418.0,291.0,362.7,,201英语一,,302数学二,,879电子技术基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京林业大学,081100,控制科学与工程,003 机械电子工程学院,8,4,4,1.0,370.0,287.0,318.0,,201英语一,,301数学一,,834自动控制原理,,370.0,287.0,318.0,,201英语一,,301数学一,,834自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,南京林业大学,085406,控制工程,003 机械电子工程学院,16,53,29,1.83,416.0,264.0,329.9,,204英语二,,302数学二,,834自动控制原理,,416.0,2778.0,349.4,,204英语二,,302数学二,,834自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,海南大学,085406,控制工程,802 机电工程学院,24,32,,,442.0,376.0,398.1,71.9,204英语二,74.2,302数学二,120.9,899自动控制原理,131.0,,,,,204英语二,,302数学二,,899自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,海南大学,085407,仪器仪表工程,707 海洋科学与工程学院,14,30,,,425.0,288.0,347.8,68.5,204英语二,70.3,302数学二,93.2,899自动控制原理,115.8,,,,,204英语二,,302数学二,,899自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,新疆大学,081100,控制科学与工程,401 智能科学与技术学院,36,21,21,1.0,375.0,259.0,297.2,57.0,201英语一,45.7,301数学一,74.7,842自动控制理论（含现控）,119.9,375.0,259.0,297.2,,201英语一,,301数学一,,842自动控制理论（含现控）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,新疆大学,085400,电子信息01控制工程,401 智能科学与技术学院,75,69,50,1.38,404.0,266.0,347.9,69.0,204英语二,50.0,302数学二,72.46,842自动控制理论（含现控）,,404.0,320.0,356.5,,204英语二,,302数学二,,842自动控制理论（含现控）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国科学院大学,080202,机械电子工程,188 深海科学与工程研究所,2,,3,,,,,,201英语一,,301数学一,,857自动控制理论,,,,,,201英语一,,301数学一,,857自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国科学院大学,082501,飞行器设计,193 微小卫星创新研究院,1,4,1,4.0,,,,,201英语一,,301数学一,,857自动控制理论,,,,,,201英语一,,301数学一,,857自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国科学院大学,085406,控制工程,193 微小卫星创新研究院,1,9,6,1.5,384.0,290.0,335.89,56.11,204英语二,69.78,302数学二,105.0,857自动控制理论,105.0,384.0,290.0,345.0,,204英语二,,302数学二,,857自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国科学院沈阳自动化研究所,080202,机械电子工程,147 沈阳自动化研究所,1,0,0,,,,,,201英语一,,301数学一,,857自动控制原理,,,,,,201英语一,,301数学一,,857自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国科学院沈阳自动化研究所,081104,模式识别与智能系统,147 沈阳自动化研究所,1,0,0,,,,,,201英语一,,301数学一,,857自动控制原理,,,,,,201英语一,,301数学一,,857自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中国科学院沈阳自动化研究所,085406,控制工程,147 沈阳自动化研究所,17,88,62,1.42,435.0,269.0,343.97,57.0,204英语二,71.5,302数学二,109.52,857自动控制原理,105.94,435.0,297.0,361.9,,204英语二,,302数学二,,857自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,广州大学,085406,控制工程,007 机械与电气工程学院,25,41,25,1.64,418.0,344.0,370.1,69.4,204英语二,72.6,302数学二,104.5,864自动控制原理,123.6,418.0,348.0,377.7,,204英语二,,302数学二,,864自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,天津工业大学,081100,控制科学与工程,009 控制科学与工程学院,25,28,28,1.0,377.0,267.0,316.5,63.3,201英语一,55.3,301数学一,90.8,811自动控制原理,107.0,377.0,267.0,316.5,,201英语一,,301数学一,,811自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,天津工业大学,085400,电子信息01控制工程,009 控制科学与工程学院,86,105,86,1.22,433.0,351.0,378.0,63.5,204英语二,71.5,302数学二,116.8,811自动控制原理,126.2,433.0,351.0,382.3,,204英语二,,302数学二,,811自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,天津科技大学,081100,控制科学与工程,002 电子信息与自动化学院,13,0,0,,,,,,201英语一,,301数学一,,819自动控制理论,,,,,,201英语一,,301数学一,,819自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,天津科技大学,085400,电子信息01控制工程,002 电子信息与自动化学院,34,29,26,1.12,376.0,264.0,314.86,60.93,204英语二,62.07,302数学二,91.83,819自动控制理论,100.0,376.0,264.0,316.81,,204英语二,,302数学二,,819自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,深圳大学,081100,控制科学与工程,109 机电与控制工程学院,4,6,4,1.5,388.0,345.0,372.5,70.5,201英语一,68.0,301数学一,108.5,901自动控制原理,132.8,388.0,366.0,379.8,,201英语一,,301数学一,,901自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,深圳大学,085406,控制工程,109 机电与控制工程学院,21,32,21,1.52,409.0,371.0,387.8,71.8,201英语一,70.1,301数学一,117.1,901自动控制原理,128.8,409.0,373.0,393.5,,201英语一,,301数学一,,901自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,广东工业大学,081100,控制科学与工程,004 自动化学院,80,129,90,1.43,407.0,283.0,330.4,,201英语一,,301数学一,,810自控原理,,407.0,294.0,338.5,68.3,201英语一,57.9,301数学一,93.2,810自控原理,110.9,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,广东工业大学,0811J1,低空技术与工程,004 自动化学院,30,6,6,1.0,,,,,201英语一,,301数学一,,810自控原理,,,,,,201英语一,,301数学一,,810自控原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,广东工业大学,085406,控制工程,004 自动化学院,110,149,111,1.4,430.0,234.0,390.0,,204英语二,,302数学二,,810自控原理,,430.0,234.0,390.0,70.4,204英语二,77.9,302数学二,122.5,810自控原理,118.7,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,杭州电子科技大学,081100,控制科学与工程,040 自动化学院,97,134,99,1.35,403.0,266.0,329.0,70.5,(201)英语一,57.1,301数学一,108.5,861自动控制原理,116.0,403.0,289.0,344.8,,(201)英语一,,301数学一,,861自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,杭州电子科技大学,085406,控制工程,040 自动化学院,237,285,234,1.22,402.0,275.0,326.15,63.5,(201)英语一,61.9,301数学一,107.0,861自动控制原理,125.6,402.0,275.0,331.94,,(201)英语一,,301数学一,,861自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,杭州电子科技大学,085410,人工智能,040 自动化学院,49,30,30,1.0,403.0,267.0,314.0,60.0,(201)英语一,56.3,301数学一,83.8,861自动控制原理,112.3,403.0,267.0,314.0,,(201)英语一,,301数学一,,861自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,杭州电子科技大学,140500,智能科学与技术,040 自动化学院,45,16,16,1.0,392.0,270.0,333.6,63.4,201英语一,58.9,301数学一,95.6,861自动控制原理,115.6,392.0,270.0,333.6,,201英语一,,301数学一,,861自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,杭州电子科技大学,085406,控制工程,162 杭电圣光机智能系统和机器人研究中心,40,32,31,1.0,379.0,266.0,317.7,63.4,(201)英语一,58.9,301数学一,95.6,861自动控制原理,115.6,379.0,266.0,318.6,,(201)英语一,,301数学一,,861自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,浙江工业大学,081100,控制科学与工程,003 信息工程学院,104,118,106,1.2,431.0,265.0,311.0,62.1,(201)英语一,56.5,301数学一,95.7,828自动控制理论,96.7,431.0,265.0,313.6,,(201)英语一,,301数学一,,828自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,浙江工业大学,085406,控制工程,003 信息工程学院,255,205,196,1.15,417.0,264.0,313.4,63.0,(201)英语一,58.8,301数学一,96.4,829微机原理及应用,95.2,417.0,264.0,314.8,,(201)英语一,,301数学一,,829微机原理及应用,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,燕山大学,080400,仪器科学与技术,003 电气工程学院,67,10,10,1.0,353.0,265.0,298.6,56.0,201英语一,53.0,301数学一,83.0,805自动控制原理B,107.0,353.0,265.0,298.6,,201英语一,,301数学一,,805自动控制原理B,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,燕山大学,085407,仪器仪表工程,003 电气工程学院,94,12,11,1.09,334.0,266.0,290.3,57.0,201英语一,57.0,301数学一,73.0,805自动控制原理B,103.0,334.0,266.0,290.3,,201英语一,,301数学一,,805自动控制原理B,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,燕山大学,080800,电气工程,003 电气工程学院,53,23,23,1.0,377.0,271.0,308.5,58.0,201英语一,55.0,301数学一,94.0,806自动控制原理B、直流调速,103.0,377.0,271.0,308.5,,201英语一,,301数学一,,806自动控制原理B、直流调速,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,燕山大学,085801,电气工程,003 电气工程学院,91,25,25,1.0,349.0,267.0,301.0,57.36,201英语一,56.84,301数学一,86.88,806自动控制原理B、直流调速,99.92,349.0,267.0,301.0,,201英语一,,301数学一,,806自动控制原理B、直流调速,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,燕山大学,081100,控制科学与工程,003 电气工程学院,111,45,45,1.0,368.0,266.0,302.0,57.0,201英语一,56.0,301数学一,93.0,830自动控制原理A、直流拖动控制系统,95.0,368.0,266.0,302.0,,201英语一,,301数学一,,830自动控制原理A、直流拖动控制系统,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,燕山大学,085406,控制工程,003 电气工程学院,108,48,48,1.0,353.0,265.0,297.0,57.0,201英语一,59.0,301数学一,89.0,830自动控制原理A、直流拖动控制系统,92.0,353.0,265.0,297.0,,201英语一,,301数学一,,830自动控制原理A、直流拖动控制系统,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,燕山大学,085410,人工智能,003 电气工程学院,38,3,3,1.0,283.0,264.0,273.0,53.0,201英语一,53.0,301数学一,70.0,832自动控制原理A、模式识别,98.0,283.0,264.0,273.0,,201英语一,,301数学一,,832自动控制原理A、模式识别,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,燕山大学,080202,机械电子工程,001 机械工程学院,76,11,11,1.0,317.0,268.0,289.8,54.0,201英语一,54.72,301数学一,102.45,802控制工程基础,78.63,317.0,268.0,289.8,,201英语一,,301数学一,,802控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,燕山大学,0802Z2,流体传动与控制,001 机械工程学院,5,0,0,,,,,,201英语一,,301数学一,,802控制工程基础,,,,,,201英语一,,301数学一,,802控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河北大学,081100,控制科学与工程,018 电子信息工程学院,33,2,2,1.0,292.0,270.0,281.0,51.5,201英语一,52.5,301数学一,72.5,887自动控制理论,104.5,292.0,270.0,281.0,,201英语一,,301数学一,,887自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河北大学,085406,控制工程,018 电子信息工程学院,63,75,70,1.07,376.0,265.0,313.4,54.6,204英语二,67.3,302数学二,95.3,887自动控制理论,96.2,376.0,269.0,316.0,,204英语二,,302数学二,,887自动控制理论,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河北科技大学,081100,控制科学与工程,002 电气工程学院,20,1,1,1.0,284.0,284.0,284.0,,201英语一,,301数学一,,829自动控制原理（含经典控制理论、现代控制理论）,,284.0,284.0,284.0,,201英语一,,301数学一,,829自动控制原理（含经典控制理论、现代控制理论）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,河北科技大学,085406,控制工程,002 电气工程学院,63,49,48,1.02,394.0,265.0,312.0,55.41,201英语一,65.34,301数学一,99.02,829自动控制原理（含经典控制理论、现代控制理论）,107.12,394.0,265.0,313.0,,201英语一,,301数学一,,829自动控制原理（含经典控制理论、现代控制理论）,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中北大学,081100,控制科学与工程,015 电气与控制工程学院,29,10,9,1.06,355.0,268.0,311.6,57.8,201英语一,52.0,301数学一,82.4,827自动控制原理,119.4,355.0,286.0,316.4,,201英语一,,301数学一,,827自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中北大学,085406,控制工程,015 电气与控制工程学院,34,45,37,1.2,379.0,303.0,342.4,55.6,204英语二,61.7,302数学二,102.3,827自动控制原理,122.8,379.0,306.0,347.3,,204英语二,,302数学二,,827自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中北大学,086101,轨道交通运输,015 电气与控制工程学院,9,9,6,1.23,379.0,268.0,306.7,54.0,204英语二,53.0,302数学二,82.2,827自动控制原理,117.4,379.0,290.0,324.3,,204英语二,,302数学二,,827自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,中北大学,085801,电气工程,015 电气与控制工程学院,11,17,14,1.18,384.0,300.0,339.3,56.3,204英语二,61.6,302数学二,100.4,827自动控制原理,121.1,384.0,315.0,344.5,,204英语二,,302数学二,,827自动控制原理,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安理工大学,081100,控制科学与工程,103 自动化与信息工程学院,67,,73,,,,,,201英语一,,301数学一,,822控制理论(经典控制理论70% ；现代控制30%),,377.0,282.0,329.9,,201英语一,,301数学一,,822控制理论(经典控制理论70% ；现代控制30%),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安理工大学,085406,控制工程,103 自动化与信息工程学院,66,,34,,,,,,201英语一,,301数学一,,822控制理论(经典控制理论70% ；现代控制30%),,379.0,247.0,318.55,,201英语一,,301数学一,,822控制理论(经典控制理论70% ；现代控制30%),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,西安理工大学,082804,农业电气化与自动化,104 水利水电学院,2,,0,,,,,,201英语一,,302数学二,,822控制理论(经典控制理论70% ；现代控制30%),,,,,,201英语一,,302数学二,,822控制理论(经典控制理论70% ；现代控制30%),,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
2026,空军工程大学,081100,控制科学与工程,001 航空工程学院,5,1,1,1.0,,,,,201英语一,,301数学一,,803控制工程基础,,,,,,201英语一,,301数学一,,803控制工程基础,,20260818_002109_27考研择校宝典_录取数据表_0815.xlsx
